PrimaryKey,ShadedRegionID,ComponentID,ComponentStrokes,StrokesRemaining,Kanji,KanjiID,Occurrences,TotalStrokes
110.炊,2,110,4,4,炊,1311,2,8
110.欲,2,110,4,7,欲,1124,2,11
110.軟,2,110,4,7,軟,1308,2,11
110.欺,2,110,4,8,欺,1623,1,12
110.款,2,110,4,8,款,1624,1,12
110.歌,2,110,4,10,歌,200,1,14
110.歓,2,110,4,11,歓,1132,2,15
111.投,2,111,4,3,投,282,2,7
111.役,2,111,4,3,役,609,2,7
111.殴,2,111,4,4,殴,1625,1,8
111.段,2,111,4,5,段,608,1,9
111.殺,2,111,4,6,殺,610,1,10
111.設,2,111,4,7,設,611,2,11
111.殻,2,111,4,7,殻,1626,1,11
111.殿,2,111,4,9,殿,1093,1,13
111.毀,2,111,4,9,毀,2043,1,13
111.穀,2,111,4,10,穀,1627,1,14
112.犬,2,112,4,0,犬,319,2,4
112.状,2,112,4,3,状,829,2,7
112.献,2,112,4,9,献,1181,1,13
112.獄,2,112,4,10,獄,1518,2,14
112.獣,2,112,4,12,獣,1864,1,16
113.枠,2,113,4,4,枠,510,2,8
113.砕,2,113,4,5,砕,1550,2,9
113.粋,2,113,4,6,粋,1069,2,10
113.酔,2,113,4,7,酔,728,2,11
114.分,2,114,4,0,分,26,2,4
114.紛,2,114,4,6,紛,1298,2,10
114.粉,2,114,4,6,粉,1557,2,10
115.抗,2,115,4,3,抗,747,2,7
115.坑,2,115,4,3,坑,1925,2,7
115.航,2,115,4,6,航,649,2,10
116.反,2,116,4,0,反,362,2,4
116.仮,2,116,4,2,仮,1141,2,6
116.坂,2,116,4,3,坂,605,2,7
116.阪,2,116,4,3,阪,1948,2,7
116.板,2,116,4,4,板,987,2,8
116.版,2,116,4,4,版,1142,1,8
116.飯,2,116,4,8,飯,604,2,12
116.販,2,116,4,7,販,1223,2,11
117.尺,2,117,4,0,尺,762,2,4
117.択,2,117,4,3,択,764,2,7
117.沢,2,117,4,3,沢,1395,2,7
117.訳,2,117,4,7,訳,761,2,11
117.釈,2,117,4,7,釈,763,2,11
117.駅,2,117,4,10,駅,56,2,14
118.少,2,118,4,0,少,105,2,4
118.妙,2,118,4,3,妙,1150,2,7
118.抄,2,118,4,3,抄,1465,2,7
118.秒,2,118,4,5,秒,1151,2,9
118.砂,2,118,4,5,砂,1152,2,9
119.服,2,119,4,4,服,317,2,8
119.報,2,119,4,8,報,891,2,12
120.区,2,120,4,0,区,548,2,4
120.枢,2,120,4,4,枢,1530,2,8
120.駆,2,120,4,10,駆,1611,2,14
121.生,2,121,5,0,生,49,2,5
121.性,2,121,5,3,性,421,2,8
121.姓,2,121,5,3,姓,598,2,8
121.牲,2,121,5,4,牲,938,2,9
122.畑,2,122,5,4,畑,872,2,9
122.細,2,122,5,6,細,123,2,11
123.白,2,123,5,0,白,44,2,5
123.泊,2,123,5,3,泊,207,2,8
123.拍,2,123,5,3,拍,1255,2,8
123.舶,2,123,5,6,舶,1573,2,11
124.皮,2,124,5,0,皮,1144,2,5
124.波,2,124,5,3,波,913,2,8
124.彼,2,124,5,3,彼,1146,2,8
124.惰,2,124,5,7,惰,1460,2,12
124.破,2,124,5,5,破,1037,2,10
124.被,2,124,5,5,被,1145,2,10
125.召,2,125,5,0,召,1691,2,5
125.招,2,125,5,3,招,696,2,8
125.茂,2,125,5,3,茂,1840,2,8
125.昭,2,125,5,4,昭,867,2,9
125.紹,2,125,5,6,紹,694,2,11
125.詔,2,125,5,7,詔,1932,2,12
126.沿,2,126,5,3,沿,1128,2,8
126.船,2,126,5,6,船,647,2,11
126.鉛,2,126,5,8,鉛,1339,2,13
127.台,2,127,5,0,台,532,3,5
127.始,2,127,5,3,始,129,2,8
127.治,2,127,5,3,治,531,2,8
127.胎,2,127,5,4,胎,1544,2,9
128.径,2,128,5,3,径,1448,2,8
128.経,2,128,5,6,経,515,2,11
128.軽,2,128,5,7,軽,116,2,12
129.令,2,129,5,0,令,998,2,5
129.冷,2,129,5,2,冷,662,2,7
129.鈴,2,129,5,8,鈴,1336,2,13
129.齢,2,129,5,12,齢,1404,1,17
130.包,2,130,5,0,包,1013,2,5
130.抱,2,130,5,3,抱,1012,2,8
130.泡,2,130,5,3,泡,1629,2,8
130.胞,2,130,5,4,胞,1630,2,9
130.砲,2,130,5,5,砲,1631,2,10
130.飽,2,130,5,8,飽,1632,2,13
131.主,2,131,5,0,主,70,2,5
131.住,2,131,5,2,住,141,2,7
131.注,2,131,5,3,注,290,2,8
131.往,2,131,5,3,往,520,2,8
131.柱,2,131,5,4,柱,990,2,9
131.駐,2,131,5,10,駐,1386,2,15
132.司,2,132,5,0,司,1204,2,5
132.伺,2,132,5,2,伺,1245,2,7
132.詞,2,132,5,7,詞,1205,2,12
132.飼,2,132,5,8,飼,1348,2,13
132.嗣,2,132,5,8,嗣,1885,1,13
133.作,2,133,5,2,作,137,2,7
133.昨,2,133,5,4,昨,621,2,9
133.詐,2,133,5,7,詐,1575,2,12
133.酢,2,133,5,7,酢,1592,2,12
134.且,2,134,5,0,且,1922,2,5
134.阻,2,134,5,3,阻,1519,2,8
134.祖,2,134,5,4,祖,824,2,9
134.租,2,134,5,5,租,1893,2,10
134.組,2,134,5,6,組,635,2,11
134.粗,2,134,5,6,粗,1560,2,11
135.申,2,135,5,0,申,585,2,5
135.伸,2,135,5,2,伸,1246,2,7
135.神,2,135,5,4,神,586,2,9
135.紳,2,135,5,6,紳,1299,2,11
136.由,2,136,5,0,由,623,2,5
136.油,2,136,5,3,油,624,2,8
136.抽,2,136,5,3,抽,1254,2,8
136.軸,2,136,5,7,軸,1589,2,12
137.羊,2,137,6,0,羊,488,2,6
137.洋,2,137,6,3,洋,917,2,9
137.祥,2,137,6,4,祥,1542,2,10
137.群,2,137,6,7,群,489,2,13
137.詳,2,137,6,7,詳,944,2,13
137.鮮,2,137,6,11,鮮,916,2,17
138.羽,2,138,6,0,羽,491,2,6
138.翻,2,138,6,12,翻,760,1,18
139.律,2,139,6,3,律,519,2,9
139.津,2,139,6,3,津,1397,2,9
140.舌,2,140,6,0,舌,1288,3,6
140.活,2,140,6,3,活,517,2,9
140.括,2,140,6,3,括,1472,2,9
140.話,2,140,6,7,話,178,2,13
141.限,2,141,6,3,限,975,2,9
141.恨,2,141,6,3,恨,1452,2,9
141.根,2,141,6,4,根,974,2,10
141.眼,2,141,6,5,眼,976,2,11
141.銀,2,141,6,8,銀,57,2,14
142.色,2,142,6,0,色,316,2,6
142.絶,2,142,6,6,絶,734,2,12
142.艶,2,142,6,13,艶,2070,1,19
143.独,2,143,6,3,独,559,2,9
143.触,2,143,6,7,触,1382,2,13
143.融,2,143,6,10,融,1237,1,16
144.寺,2,144,6,0,寺,328,3,6
144.侍,2,144,6,2,侍,1878,2,8
144.持,2,144,6,3,持,142,2,9
144.待,2,144,6,3,待,195,2,9
144.時,2,144,6,4,時,25,2,10
144.特,2,144,6,4,特,398,2,10
144.詩,2,144,6,7,詩,945,2,13
145.各,2,145,6,0,各,851,3,6
145.格,2,145,6,4,格,852,2,10
145.略,2,145,6,5,略,1195,2,11
145.絡,2,145,6,6,絡,300,2,12
145.路,2,145,6,7,路,533,2,13
145.酪,2,145,6,7,酪,1593,2,13
146.交,2,146,6,0,交,504,2,6
146.校,2,146,6,4,校,51,2,10
146.絞,2,146,6,6,絞,1565,2,12
146.較,2,146,6,7,較,500,2,13
147.毎,2,147,6,0,毎,164,2,6
147.侮,2,147,6,2,侮,1801,2,8
147.海,2,147,6,3,海,454,2,9
147.梅,2,147,6,4,梅,969,2,10
147.悔,2,147,6,3,悔,1219,2,9
148.浅,2,148,6,3,浅,122,2,9
148.残,2,148,6,4,残,223,2,10
148.桟,2,148,6,4,桟,1532,2,10
148.践,2,148,6,7,践,1588,2,13
148.銭,2,148,6,8,銭,1598,2,14
149.朱,2,149,6,0,朱,1768,2,6
149.殊,2,149,6,4,殊,813,2,10
149.株,2,149,6,4,株,973,2,10
149.珠,2,149,6,4,珠,1769,2,10
150.兆,2,150,6,0,兆,1269,2,6
150.挑,2,150,6,3,挑,1268,2,9
150.桃,2,150,6,4,桃,971,2,10
150.跳,2,150,6,7,跳,1586,2,13
151.見,2,151,7,0,見,139,2,7
151.現,2,151,7,4,現,578,2,11
151.視,2,151,7,4,視,806,2,11
151.規,2,151,7,4,規,807,1,11
151.親,2,151,7,9,親,249,1,16
151.観,2,151,7,11,観,805,2,18
152.谷,2,152,7,0,谷,458,4,7
152.俗,2,152,7,2,俗,1243,2,9
152.浴,2,152,7,3,浴,1126,2,10
152.裕,2,152,7,5,裕,1125,2,12
153.豚,2,153,7,4,豚,1089,2,11
154.辛,2,154,7,0,辛,344,3,7
154.辞,2,154,7,6,辞,931,2,13
155.振,2,155,7,3,振,770,2,10
155.娠,2,155,7,3,娠,1331,2,10
156.理,2,156,7,4,理,241,2,11
157.悦,2,157,7,3,悦,1453,2,10
157.脱,2,157,7,4,脱,191,2,11
157.税,2,157,7,5,税,670,2,12
157.説,2,157,7,7,説,292,2,14
157.鋭,2,157,7,8,鋭,1373,2,15
158.余,2,158,7,0,余,959,2,7
158.除,2,158,7,3,除,958,2,10
158.徐,2,158,7,3,徐,1390,2,10
159.捕,2,159,7,3,捕,1049,2,10
159.浦,2,159,7,3,浦,1846,2,10
159.補,2,159,7,5,補,1001,2,12
159.舗,2,159,7,8,舗,1830,1,15
160.束,2,160,7,0,束,382,2,7
160.疎,2,160,7,5,疎,1826,1,12
160.辣,2,160,7,7,辣,2065,1,14
161.疑,2,161,7,7,疑,693,1,14
162.長,2,162,8,0,長,89,2,8
162.帳,2,162,8,3,帳,1184,2,11
162.張,2,162,8,3,張,1185,2,11
163.隷,2,163,8,8,隷,1872,1,16
164.准,2,164,8,2,准,1635,2,10
164.推,2,164,8,3,推,1009,2,11
164.唯,2,164,8,3,唯,1636,2,11
164.雄,2,164,8,4,雄,1637,1,12
164.稚,2,164,8,5,稚,1100,2,13
164.雅,2,164,8,5,雅,1638,2,13
164.雑,2,164,8,6,雑,523,1,14
164.維,2,164,8,6,維,1297,2,14
164.雌,2,164,8,6,雌,1639,1,14
164.誰,2,164,8,7,誰,81,2,15
164.難,2,164,8,10,難,526,1,18
164.離,2,164,8,11,離,1008,1,19
165.情,2,165,8,3,情,654,2,11
165.清,2,165,8,3,清,754,2,11
165.晴,2,165,8,4,晴,281,2,12
165.精,2,165,8,6,精,877,2,14
165.請,2,165,8,7,請,878,2,15
166.倹,2,166,8,2,倹,1425,2,10
166.険,2,166,8,3,険,790,2,11
166.検,2,166,8,4,検,792,2,12
166.騒,2,166,8,10,騒,794,2,18
167.倫,2,167,8,2,倫,497,2,10
167.論,2,167,8,7,論,496,2,15
167.輪,2,167,8,7,輪,498,2,15
168.昔,2,168,8,0,昔,428,2,8
168.借,2,168,8,2,借,182,2,10
168.惜,2,168,8,3,惜,1455,2,11
168.措,2,168,8,3,措,1476,2,11
168.錯,2,168,8,8,錯,1603,2,16
169.倍,2,169,8,2,倍,158,2,10
169.培,2,169,8,3,培,1640,2,11
169.陪,2,169,8,3,陪,1641,2,11
169.賠,2,169,8,7,賠,1642,2,15
170.直,2,170,8,0,直,220,2,8
170.値,2,170,8,2,値,426,2,10
170.植,2,170,8,4,植,678,2,12
170.殖,2,170,8,4,殖,1540,2,12
171.非,2,171,8,0,非,707,2,8
171.俳,2,171,8,2,俳,1167,2,10
171.排,2,171,8,3,排,1262,2,11
172.帰,2,172,8,2,帰,134,1,10
172.婦,2,172,8,3,婦,597,2,11
173.頂,2,173,9,2,頂,1643,1,11
173.頃,2,173,9,2,頃,2037,1,11
173.順,2,173,9,3,順,952,2,12
173.項,2,173,9,3,項,1222,2,12
173.須,2,173,9,3,須,2105,1,12
173.預,2,173,9,4,預,571,1,13
173.頑,2,173,9,4,頑,1644,1,13
173.頒,2,173,9,4,頒,1645,1,13
173.煩,2,173,9,4,煩,1646,2,13
173.頓,2,173,9,4,頓,2085,1,13
173.領,2,173,9,5,領,999,1,14
173.頭,2,173,9,7,頭,166,2,16
173.頼,2,173,9,7,頼,572,1,16
173.頰,2,173,9,7,頰,1971,1,16
173.頻,2,173,9,8,頻,1221,1,17
173.類,2,173,9,9,類,563,1,18
173.顔,2,173,9,9,顔,573,1,18
173.額,2,173,9,9,額,861,1,18
173.顕,2,173,9,9,顕,1647,1,18
173.顎,2,173,9,9,顎,1972,1,18
173.願,2,173,9,10,願,862,1,19
173.顧,2,173,9,12,顧,1648,1,21
174.偏,2,174,9,2,偏,1176,2,11
174.編,2,174,9,6,編,883,2,15
175.愉,2,175,9,3,愉,1458,2,12
175.輸,2,175,9,7,輸,499,2,16
175.諭,2,175,9,7,諭,1579,2,16
176.揮,2,176,9,3,揮,776,2,12
176.輝,2,176,9,6,輝,777,1,15
177.弾,2,177,9,3,弾,590,2,12
177.禅,2,177,9,4,禅,589,2,13
178.場,2,178,9,3,場,335,2,12
178.陽,2,178,9,3,陽,834,2,12
178.湯,2,178,9,3,湯,836,2,12
178.揚,2,178,9,3,揚,1481,2,12
178.腸,2,178,9,4,腸,1106,2,13
179.復,2,179,9,3,復,521,2,12
179.腹,2,179,9,4,腹,1088,2,13
179.複,2,179,9,5,複,522,2,14
180.偉,2,180,10,2,偉,1242,2,12
180.緯,2,180,10,6,緯,1570,2,16
181.鬼,2,181,10,0,鬼,1752,3,10
181.塊,2,181,10,3,塊,1753,2,13
181.魂,2,181,10,4,魂,1754,1,14
181.醜,2,181,10,7,醜,1755,2,17
182.溝,2,182,10,3,溝,1499,2,13
182.構,2,182,10,4,構,991,2,14
182.講,2,182,10,7,講,495,2,17
182.購,2,182,10,7,購,1210,2,17
183.鳥,2,183,11,0,鳥,486,2,11
183.鳴,2,183,11,3,鳴,487,2,14
183.鶏,2,183,11,8,鶏,1863,1,19
183.鶴,2,183,11,10,鶴,2004,1,21
184.曽,2,184,11,0,曽,2120,2,11
184.僧,2,184,11,2,僧,1430,2,13
184.増,2,184,11,3,増,429,2,14
184.憎,2,184,11,3,憎,1462,2,14
184.贈,2,184,11,7,贈,1224,2,18
185.責,2,185,11,0,責,638,3,11
185.債,2,185,11,2,債,1249,2,13
185.漬,2,185,11,3,漬,1506,2,14
185.積,2,185,11,5,積,886,2,16
185.績,2,185,11,6,績,885,2,17
186.適,2,186,11,3,適,657,2,14
186.摘,2,186,11,3,摘,1256,2,14
186.滴,2,186,11,3,滴,1504,2,14
186.嫡,2,186,11,3,嫡,1870,2,14
187.義,2,187,13,0,義,493,3,13
187.儀,2,187,13,2,儀,936,2,15
187.犠,2,187,13,4,犠,937,2,17
187.議,2,187,13,7,議,494,2,20
188.獲,2,188,13,3,獲,1408,2,16
188.穫,2,188,13,5,穫,1409,2,18
188.護,2,188,13,7,護,1115,2,20
189.操,2,189,13,3,操,1485,2,16
189.燥,2,189,13,4,燥,903,2,17
189.繰,2,189,13,6,繰,902,2,19
190.一,3,190,1,0,一,1,2,1
190.二,3,190,1,1,二,2,1,2
190.丁,3,190,1,1,丁,550,2,2
190.三,3,190,1,2,三,3,1,3
190.万,3,190,1,2,万,13,1,3
190.下,3,190,1,2,下,32,1,3
190.五,3,190,1,3,五,5,1,4
190.不,3,190,1,3,不,422,1,4
190.天,3,190,1,3,天,462,1,4
190.戸,3,190,1,3,戸,534,2,4
190.互,3,190,1,3,互,1080,1,4
190.平,3,190,1,4,平,351,1,5
190.正,3,190,1,4,正,407,2,5
190.可,3,190,1,4,可,412,1,5
190.示,3,190,1,4,示,814,2,5
190.丙,3,190,1,4,丙,1909,1,5
190.瓦,3,190,1,4,瓦,2027,1,5
190.百,3,190,1,5,百,11,3,6
190.西,3,190,1,5,西,40,1,6
190.死,3,190,1,5,死,258,1,6
190.両,3,190,1,5,両,556,1,6
190.再,3,190,1,5,再,992,1,6
190.吏,3,190,1,5,吏,1883,1,6
190.否,3,190,1,6,否,1006,2,7
190.更,3,190,1,6,更,1076,1,7
190.亜,3,190,1,6,亜,1818,1,7
190.雨,3,190,1,7,雨,232,2,8
190.画,3,190,1,7,画,235,2,8
190.面,3,190,1,8,面,438,1,9
190.夏,3,190,1,9,夏,97,2,10
190.憂,3,190,1,14,憂,1829,2,15
190.璽,3,190,1,18,璽,1942,1,19
191.千,3,191,1,2,千,12,1,3
191.乞,3,191,1,2,乞,2058,1,3
191.午,3,191,1,3,午,28,1,4
191.手,3,191,1,3,手,170,2,4
191.毛,3,191,1,3,毛,490,1,4
191.氏,3,191,1,3,氏,744,2,4
191.乏,3,191,1,3,乏,860,1,4
191.升,3,191,1,3,升,1915,1,4
191.屯,3,191,1,3,屯,1916,1,4
191.失,3,191,1,4,失,594,1,5
191.丘,3,191,1,4,丘,1202,1,5
191.斥,3,191,1,4,斥,1817,1,5
191.爪,3,191,1,3,爪,1974,2,4
191.年,3,191,1,5,年,24,1,6
191.毎,3,191,1,5,毎,164,2,6
191.気,3,191,1,5,気,246,1,6
191.向,3,191,1,5,向,557,1,6
191.缶,3,191,1,5,缶,920,2,6
191.朱,3,191,1,5,朱,1768,2,6
191.垂,3,191,1,7,垂,1322,1,8
191.重,3,191,1,8,重,115,1,9
191.乗,3,191,1,8,乗,135,1,9
191.盾,3,191,1,8,盾,956,1,9
191.卑,3,191,1,8,卑,1770,3,9
192.亡,3,192,2,1,亡,582,2,3
192.六,3,192,2,2,六,6,2,4
192.方,3,192,2,2,方,43,4,4
192.文,3,192,2,2,文,320,1,4
192.市,3,192,2,3,市,547,2,5
192.玄,3,192,2,3,玄,1276,1,5
192.交,3,192,2,4,交,504,2,6
192.衣,3,192,2,4,衣,889,2,6
192.充,3,192,2,4,充,1275,3,6
192.妄,3,192,2,4,妄,1696,3,6
192.忘,3,192,2,5,忘,209,3,7
192.夜,3,192,2,6,夜,93,1,8
192.京,3,192,2,6,京,233,1,8
192.卒,3,192,2,6,卒,306,2,8
192.育,3,192,2,6,育,879,3,8
192.盲,3,192,2,6,盲,1278,3,8
192.享,3,192,2,6,享,1772,2,8
192.斉,3,192,2,6,斉,1779,1,8
192.変,3,192,2,7,変,222,3,9
192.帝,3,192,2,7,帝,1066,2,9
192.亭,3,192,2,7,亭,1652,1,9
192.哀,3,192,2,7,哀,1804,1,9
192.高,3,192,2,8,高,83,1,10
192.恋,3,192,2,8,恋,1078,3,10
192.畜,3,192,2,8,畜,1274,2,10
192.衰,3,192,2,8,衰,1805,1,10
192.産,3,192,2,9,産,574,2,11
192.率,3,192,2,9,率,615,2,11
192.商,3,192,2,9,商,684,1,11
192.斎,3,192,2,9,斎,1781,1,11
192.蛮,3,192,2,10,蛮,1825,3,12
192.裏,3,192,2,11,裏,436,1,13
192.棄,3,192,2,11,棄,1653,3,13
192.豪,3,192,2,12,豪,1277,2,14
192.褒,3,192,2,13,褒,1933,1,15
193.今,3,193,2,2,今,27,1,4
193.介,3,193,2,2,介,695,1,4
193.令,3,193,2,3,令,998,2,5
193.会,3,193,2,4,会,59,1,6
193.全,3,193,2,4,全,160,1,6
193.企,3,193,2,4,企,701,1,6
193.余,3,193,2,5,余,959,2,7
193.含,3,193,2,5,含,1290,2,7
193.金,3,193,2,6,金,21,2,8
193.食,3,193,2,7,食,131,2,9
193.命,3,193,2,6,命,997,1,8
193.念,3,193,2,6,念,1117,2,8
193.舎,3,193,2,6,舎,1654,2,8
193.倉,3,193,2,8,倉,1112,1,10
193.傘,3,193,2,10,傘,1655,1,12
194.八,3,194,2,0,八,8,2,2
194.分,3,194,2,2,分,26,2,4
194.父,3,194,2,2,父,73,1,4
194.公,3,194,2,2,公,323,1,4
194.谷,3,194,2,5,谷,458,4,7
194.盆,3,194,2,7,盆,1314,2,9
194.釜,3,194,2,8,釜,1965,1,10
194.貧,3,194,2,9,貧,859,2,11
195.冗,3,195,2,2,冗,468,1,4
195.写,3,195,2,3,写,194,1,5
195.軍,3,195,2,7,軍,778,2,9
195.冠,3,195,2,7,冠,1656,1,9
195.冥,3,195,2,8,冥,2122,1,10
196.土,3,196,2,1,土,22,2,3
196.支,3,196,2,2,支,368,2,4
196.古,3,196,2,3,古,86,2,5
196.克,3,196,2,5,克,1374,2,7
196.直,3,196,2,6,直,220,2,8
196.南,3,196,2,7,南,41,1,9
196.真,3,196,2,8,真,242,2,10
196.索,3,196,2,8,索,1301,2,10
196.喪,3,196,2,10,喪,1807,1,12
197.台,3,197,2,3,台,532,3,5
197.弁,3,197,2,3,弁,1116,2,5
197.参,3,197,2,6,参,294,1,8
197.怠,3,197,2,7,怠,1698,2,9
198.羊,3,198,2,4,羊,488,2,6
198.弟,3,198,2,5,弟,76,1,7
198.並,3,198,2,6,並,221,1,8
198.前,3,198,2,7,前,29,1,9
198.首,3,198,2,7,首,393,2,9
198.美,3,198,2,7,美,673,3,9
198.差,3,198,2,8,差,674,2,10
198.益,3,198,2,8,益,921,2,10
198.兼,3,198,2,8,兼,1324,1,10
198.着,3,198,2,10,着,190,3,12
198.普,3,198,2,10,普,427,2,12
198.尊,3,198,2,10,尊,479,2,12
198.善,3,198,2,10,善,676,3,12
198.義,3,198,2,11,義,493,3,13
198.慈,3,198,2,11,慈,1778,2,13
198.養,3,198,2,13,養,675,3,15
199.上,3,199,2,1,上,31,2,3
199.占,3,199,2,3,占,1016,2,5
199.卓,3,199,2,6,卓,1030,2,8
199.点,3,199,2,7,点,399,2,9
199.貞,3,199,2,7,貞,1764,3,9
200.予,3,200,2,2,予,403,1,4
200.矛,3,200,2,3,矛,955,1,5
200.勇,3,200,2,7,勇,1154,2,9
200.柔,3,200,2,7,柔,1310,2,9
201.色,3,201,2,4,色,316,2,6
201.争,3,201,2,4,争,361,1,6
201.危,3,201,2,4,危,789,1,6
201.角,3,201,2,5,角,716,2,7
201.免,3,201,2,6,免,941,3,8
201.負,3,201,2,7,負,717,2,9
201.魚,3,201,2,9,魚,485,2,11
201.亀,3,201,2,9,亀,2003,1,11
201.象,3,201,2,10,象,939,2,12
202.兄,3,202,3,2,兄,75,2,5
202.号,3,202,3,2,号,442,1,5
202.足,3,202,3,4,足,171,2,7
202.呈,3,202,3,4,呈,1657,2,7
202.呉,3,202,3,4,呉,1926,2,7
202.呂,3,202,3,4,呂,2020,1,7
202.品,3,202,3,6,品,683,1,9
202.員,3,202,3,7,員,395,2,10
203.去,3,203,3,2,去,309,1,5
203.寺,3,203,3,3,寺,328,3,6
203.赤,3,203,3,4,赤,46,1,7
203.走,3,203,3,4,走,177,2,7
203.幸,3,203,3,5,幸,894,2,8
204.士,3,204,3,0,士,755,1,3
204.吉,3,204,3,3,吉,893,2,6
204.売,3,204,3,4,売,187,2,7
204.声,3,204,3,4,声,619,1,7
204.志,3,204,3,4,志,756,2,7
204.壱,3,204,3,4,壱,1911,1,7
205.冬,3,205,3,2,冬,99,1,5
205.各,3,205,3,3,各,851,3,6
205.条,3,205,3,4,条,750,2,7
206.大,3,206,3,0,大,87,2,3
206.太,3,206,3,1,太,124,1,4
206.奇,3,206,3,5,奇,1292,1,8
206.奔,3,206,3,5,奔,1819,1,8
206.奈,3,206,3,5,奈,1947,1,8
206.奪,3,206,3,11,奪,1407,2,14
206.奮,3,206,3,13,奮,1406,2,16
207.安,3,207,3,3,安,84,1,6
207.字,3,207,3,3,字,528,2,6
207.守,3,207,3,3,守,537,2,6
207.宅,3,207,3,3,宅,538,1,6
207.宇,3,207,3,3,宇,1252,1,6
207.宛,3,207,3,5,宛,2039,1,8
207.完,3,207,3,4,完,817,1,7
207.定,3,207,3,5,定,289,1,8
207.官,3,207,3,5,官,540,1,8
207.宝,3,207,3,5,宝,576,1,8
207.実,3,207,3,5,実,672,1,8
207.宗,3,207,3,5,宗,816,2,8
207.宙,3,207,3,5,宙,1253,1,8
207.宜,3,207,3,5,宜,1658,1,8
207.客,3,207,3,6,客,318,1,9
207.室,3,207,3,6,室,331,1,9
207.宣,3,207,3,6,宣,850,1,9
207.家,3,207,3,7,家,52,1,10
207.案,3,207,3,7,案,305,2,10
207.害,3,207,3,7,害,785,1,10
207.宴,3,207,3,7,宴,849,2,10
207.宮,3,207,3,7,宮,929,1,10
207.容,3,207,3,7,容,1123,2,10
207.宰,3,207,3,7,宰,1659,2,10
207.宵,3,207,3,7,宵,1907,1,10
207.宿,3,207,3,8,宿,326,1,11
207.密,3,207,3,8,密,1103,2,11
207.寄,3,207,3,8,寄,1120,1,11
207.寂,3,207,3,8,寂,1380,1,11
207.寒,3,207,3,9,寒,120,1,12
207.富,3,207,3,9,富,629,2,12
207.寝,3,207,3,10,寝,127,1,13
207.寛,3,207,3,10,寛,1379,2,13
207.塞,3,207,3,10,塞,2119,1,13
207.察,3,207,3,11,察,475,2,14
207.寧,3,207,3,11,寧,1378,1,14
207.寡,3,207,3,11,寡,1660,1,14
207.蜜,3,207,3,11,蜜,1957,2,14
207.寮,3,207,3,12,寮,1183,1,15
207.審,3,207,3,12,審,1661,1,15
207.賓,3,207,3,12,賓,1662,1,15
207.憲,3,207,3,13,憲,787,2,16
208.当,3,208,3,3,当,402,1,6
208.光,3,208,3,3,光,464,2,6
208.肖,3,208,3,4,肖,1811,2,7
208.尚,3,208,3,5,尚,1810,1,8
208.党,3,208,3,7,党,710,3,10
208.常,3,208,3,8,常,708,3,11
208.堂,3,208,3,8,堂,709,3,11
208.掌,3,208,3,9,掌,1677,3,12
208.賞,3,208,3,12,賞,711,3,15
209.労,3,209,3,4,労,443,3,7
209.学,3,209,3,5,学,50,3,8
209.単,3,209,3,6,単,359,1,9
209.栄,3,209,3,6,栄,1188,3,9
209.挙,3,209,3,7,挙,1189,2,10
209.蛍,3,209,3,8,蛍,1676,3,11
209.巣,3,209,3,8,巣,1862,2,11
209.覚,3,209,3,9,覚,208,3,12
209.営,3,209,3,9,営,930,3,12
209.誉,3,209,3,10,誉,1713,2,13
209.厳,3,209,3,14,厳,1190,1,17
210.岸,3,210,3,5,岸,456,1,8
210.岩,3,210,3,5,岩,457,2,8
210.炭,3,210,3,6,炭,875,1,9
210.崩,3,210,3,8,崩,1663,1,11
210.崇,3,210,3,8,崇,1664,1,11
210.崖,3,210,3,8,崖,2008,1,11
210.嵐,3,210,3,9,嵐,2007,1,12
211.貢,3,211,3,7,貢,1180,2,10
212.芝,3,212,3,3,芝,568,1,6
212.芋,3,212,3,3,芋,1834,1,6
212.花,3,212,3,4,花,314,1,7
212.芸,3,212,3,4,芸,566,1,7
212.芳,3,212,3,4,芳,1665,1,7
212.芯,3,212,3,4,芯,2026,2,7
212.若,3,212,3,5,若,125,1,8
212.英,3,212,3,5,英,155,1,8
212.苦,3,212,3,5,苦,342,1,8
212.芽,3,212,3,5,芽,1835,1,8
212.茎,3,212,3,5,茎,1836,1,8
212.苗,3,212,3,5,苗,1837,2,8
212.茂,3,212,3,5,茂,1840,2,8
212.苛,3,212,3,5,苛,2115,1,8
212.茶,3,212,3,6,茶,145,1,9
212.草,3,212,3,6,草,567,2,9
212.荘,3,212,3,6,荘,1369,1,9
212.荒,3,212,3,6,荒,1666,1,9
212.茨,3,212,3,6,茨,1943,1,9
212.荷,3,212,3,7,荷,570,1,10
212.華,3,212,3,7,華,1323,1,10
212.菜,3,212,3,8,菜,774,2,11
212.著,3,212,3,8,著,1031,1,11
212.菌,3,212,3,8,菌,1368,1,11
212.菓,3,212,3,8,菓,1667,1,11
212.菊,3,212,3,8,菊,1833,1,11
212.萎,3,212,3,8,萎,2118,1,11
212.落,3,212,3,9,落,280,1,12
212.葉,3,212,3,9,葉,569,2,12
212.葬,3,212,3,9,葬,801,2,12
212.募,3,212,3,9,募,1155,2,12
212.葛,3,212,3,9,葛,2011,1,12
212.蓄,3,212,3,10,蓄,743,1,13
212.夢,3,212,3,10,夢,800,2,13
212.蒸,3,212,3,10,蒸,802,2,13
212.墓,3,212,3,10,墓,1156,2,13
